anon_id,label,split,n_off,off_s,t12_f1,t12_prec,t12_rec,t12_s,t12_n,t12_chunks,t12_m0_f1,t12_m0_prec,t12_m0_rec,t12_m0_s,t12_m0_n,t12_m0_chunks,t12_m3_f1,t12_m3_prec,t12_m3_rec,t12_m3_s,t12_m3_n,t12_m3_chunks,t12_m6_f1,t12_m6_prec,t12_m6_rec,t12_m6_s,t12_m6_n,t12_m6_chunks,t15_f1,t15_prec,t15_rec,t15_s,t15_n,t15_chunks,t15_m3_f1,t15_m3_prec,t15_m3_rec,t15_m3_s,t15_m3_n,t15_m3_chunks,t18_m3_f1,t18_m3_prec,t18_m3_rec,t18_m3_s,t18_m3_n,t18_m3_chunks
call_6dfa70c50ea5,synthetic,train,24,41.47999999999998,0.7800376647834275,0.6402844334518473,0.9978318477475308,64.5599999999998,38,23,0.7991465425273979,0.6688311688311688,0.9925319200192725,61.47999999999982,36,20,0.7969052224371374,0.6656972047180482,0.9925319200192725,61.769999999999825,36,21,0.7891778603410499,0.6526946107784432,0.9978318477475308,63.359999999999786,36,22,0.9399614118715243,0.8886266094420601,0.9975909419417008,46.51999999999987,25,16,0.9376353893512712,0.8900432900432901,0.9906046735726332,46.12999999999987,25,16,0.8804709495776811,0.9391209391209391,0.8287159720549265,36.559999999999945,16,12
call_6e83cb807322,human,train,16,49.23999999999998,0.9683419074000792,0.9444230027016596,0.9935038570848559,51.769999999999904,15,16,0.96321608040201,0.9538216560509554,0.9727974015428339,50.16999999999992,14,15,0.9632234726688103,0.9536410664544369,0.9730004060089322,50.199999999999925,14,15,0.9632530120481928,0.9529201430274136,0.9738124238733252,50.279999999999966,14,15,0.9683419074000792,0.9444230027016596,0.9935038570848559,51.769999999999904,15,16,0.9632234726688103,0.9536410664544369,0.9730004060089322,50.199999999999925,14,15,0.9632234726688103,0.9536410664544369,0.9730004060089322,50.199999999999925,14,15
call_70101b573bb2,synthetic,train,25,46.260000000000026,0.9483220094708668,0.90633608815427,0.9943868739205527,50.75999999999986,24,20,0.9507689132005367,0.9108166897369983,0.9943868739205527,50.519999999999854,24,19,0.9501805054151624,0.909737309895319,0.9943868739205527,50.589999999999854,24,20,0.949592825481909,0.9086604853028211,0.9943868739205527,50.64999999999985,24,20,0.9483220094708668,0.90633608815427,0.9943868739205527,50.75999999999986,24,20,0.9501805054151624,0.909737309895319,0.9943868739205527,50.589999999999854,24,20,0.9511515026334814,0.911700653335973,0.9941709844559585,50.459999999999866,24,20
call_70de89818ee5,synthetic,train,26,54.32000000000002,0.9499736703528173,0.9083585095669687,0.9955849889624724,59.519999999999875,24,23,0.9509752240379546,0.9101917255297679,0.9955849889624724,59.399999999999885,24,23,0.9505576534644771,0.9094269870609981,0.9955849889624724,59.44999999999988,24,23,0.9503072870939421,0.9089687604971448,0.9955849889624724,59.47999999999987,24,23,0.9523977122745271,0.9128014842300557,0.9955849889624724,59.21999999999985,24,23,0.9527330340639029,0.9134177215189874,0.9955849889624724,59.17999999999984,24,23,0.9554670208056663,0.9209762758149855,0.9926416482707874,58.519999999999875,26,24
call_716d56beca2a,human,train,32,52.85999999999993,0.9213142694820566,0.922449753507774,0.9201815774541328,52.649999999999885,28,16,0.8183167267330931,0.930793344586448,0.7300926801588803,41.389999999999944,24,12,0.8243712511838367,0.9290796963946869,0.740873841498014,42.09999999999993,24,12,0.8305988086529418,0.9280709948622139,0.7516550028371477,42.74999999999994,24,12,0.9213142694820566,0.922449753507774,0.9201815774541328,52.649999999999885,28,16,0.8243712511838367,0.9290796963946869,0.740873841498014,42.09999999999993,24,12,0.8244210526315789,0.9295039164490861,0.7406846983166256,42.069999999999936,24,12
call_71fec5a6b017,synthetic,train,12,24.020000000000028,0.9544822102961638,0.9139703083365055,0.9987520798668885,26.249999999999954,12,10,0.9564696485623003,0.9197388632872504,0.9962562396006656,26.019999999999957,12,10,0.9564696485623003,0.9197388632872504,0.9962562396006656,26.019999999999957,12,10,0.9553250897487037,0.9176245210727969,0.9962562396006656,26.059999999999956,12,10,0.9544822102961638,0.9139703083365055,0.9987520798668885,26.249999999999954,12,10,0.9564696485623003,0.9197388632872504,0.9962562396006656,26.019999999999957,12,10,0.9568517778665602,0.920445810914681,0.9962562396006656,25.999999999999954,12,10
call_743448b8a861,synthetic,val,13,26.36,0.9513162639740353,0.9071526822558459,1.0,29.059999999999928,13,12,0.9610200364298725,0.9249649368863955,1.0,28.489999999999924,13,10,0.9601455868971792,0.9233461673083654,1.0,28.53999999999992,13,10,0.9592727272727273,0.9217330538085255,1.0,28.589999999999904,13,10,0.9513162639740353,0.9071526822558459,1.0,29.059999999999928,13,12,0.9601455868971792,0.9233461673083654,1.0,28.53999999999992,13,10,0.9603203494721514,0.9236694677871149,1.0,28.529999999999916,13,10
call_74b20933dd43,human,val,32,44.24000000000001,0.8715650430475292,0.9118953603158934,0.8346510051953919,40.45999999999985,24,13,0.8267438932258877,0.9339971550497866,0.7415857239665687,35.109999999999864,17,12,0.8275254749025035,0.9338444065871664,0.7429410435961148,35.16999999999989,17,12,0.8288582183186951,0.9322607959356477,0.7461034560650553,35.3899999999999,17,12,0.8715650430475292,0.9118953603158934,0.8346510051953919,40.45999999999985,24,13,0.8275254749025035,0.9338444065871664,0.7429410435961148,35.16999999999989,17,12,0.821785940468651,0.9354094579008074,0.73277614637452,34.629999999999875,18,11
call_750153d8eb40,human,train,26,38.11999999999999,0.7521451819706085,0.6027505532722099,1.0,63.18999999999985,29,22,0.7968099035829068,0.7295117698343505,0.8777865198006819,45.829999999999856,25,17,0.8177808727948004,0.7334998958983968,0.9239444007343299,47.96999999999987,27,17,0.8131318868567534,0.7172344689378758,0.9386309992132179,49.80999999999987,26,18,0.9270820481184454,0.875349487418453,0.985313401521112,42.85999999999989,25,18,0.8928664072632945,0.8832435206569156,0.9027012850773669,38.909999999999904,25,16,0.8303747534516766,0.8971080669710807,0.7728822449514817,32.76999999999991,22,15
call_7519d635bbbb,synthetic,train,14,29.240000000000002,0.9583743035070469,0.920075519194462,1.0,31.719999999999928,14,11,0.9553128103277061,0.9255933290570879,0.9870041039671683,31.10999999999993,13,11,0.9596324253363965,0.922397476340694,1.0,31.619999999999933,14,11,0.9594749794913864,0.9221065909807632,1.0,31.63999999999993,14,11,0.9583743035070469,0.920075519194462,1.0,31.719999999999928,14,11,0.9596324253363965,0.922397476340694,1.0,31.619999999999933,14,11,0.959789922862301,0.9226885452824235,1.0,31.60999999999993,14,11
call_7601ac7d4fbf,synthetic,train,10,50.19999999999996,0.9768672809253087,0.9617834394904459,0.9924317864967138,51.77999999999993,12,16,0.9775380088278568,0.9630846540394279,0.9924317864967138,51.70999999999993,12,16,0.9774421341702628,0.9628985507246377,0.9924317864967138,51.71999999999993,12,16,0.9773462783171522,0.9627125193199382,0.9924317864967138,51.72999999999993,12,16,0.9768672809253087,0.9617834394904459,0.9924317864967138,51.77999999999993,12,16,0.9774421341702628,0.9628985507246377,0.9924317864967138,51.71999999999993,12,16,0.9777298145786324,0.9634570765661253,0.9924317864967138,51.68999999999993,12,16
call_76856257e3ef,synthetic,train,13,19.679999999999986,0.9392423159399571,0.8854447439353099,1.0,22.190000000000047,13,8,0.9450707603741905,0.8962693357597816,0.9994926433282597,21.910000000000046,13,8,0.9439386679444178,0.8942351339083069,0.9994926433282597,21.950000000000053,13,8,0.9439386679444178,0.8942351339083069,0.9994926433282597,21.97000000000005,13,8,0.9392423159399571,0.8854447439353099,1.0,22.190000000000047,13,8,0.9439386679444178,0.8942351339083069,0.9994926433282597,21.950000000000053,13,8,0.9441648693985143,0.8946412352406903,0.9994926433282597,21.900000000000055,13,8
call_7744ab92baa3,human,train,44,51.67999999999995,0.9027335071959819,0.9026463202627004,0.9028207109737248,51.70999999999993,30,20,0.8145494028230185,0.929846306395637,0.7246908809891809,40.31999999999994,18,15,0.8197605436306763,0.927960927960928,0.7341576506955177,40.929999999999964,18,15,0.8425388108564791,0.929187048683904,0.7706723338485317,42.88999999999995,21,15,0.9027335071959819,0.9026463202627004,0.9028207109737248,51.70999999999993,30,20,0.8197605436306763,0.927960927960928,0.7341576506955177,40.929999999999964,18,15,0.8204019883293711,0.9308484551250613,0.7333848531684699,40.74999999999997,18,15
call_794031bf2233,synthetic,train,40,31.91999999999998,0.605475040257649,0.4341801385681293,1.0,73.47999999999963,55,27,0.6309701864592682,0.46304697790136107,0.9899874843554443,68.22999999999968,50,26,0.6214278699793774,0.45284099041076287,0.9899874843554443,69.75999999999969,52,26,0.6118147539398627,0.4427032321253673,0.9899874843554443,71.35999999999963,54,26,0.8459712330680073,0.7639344262295082,0.9477471839799749,39.57999999999974,36,15,0.836911701976397,0.7670054730258014,0.9208385481852316,38.30999999999973,34,15,0.5309267004182259,0.8953229398663697,0.37734668335419275,13.43999999999983,19,0
call_7a250598cb8b,synthetic,train,21,38.60000000000001,0.9397324168405548,0.8933488914819137,0.9911962713619886,42.76999999999988,20,16,0.9401940316836547,0.8941836019621584,0.9911962713619886,42.729999999999876,20,16,0.939963167587477,0.8937660518328274,0.9911962713619886,42.749999999999886,20,16,0.939847778050577,0.8935574229691877,0.9911962713619886,42.75999999999988,20,16,0.9421836228287841,0.9044783230109577,0.9831693423096841,41.90999999999991,20,17,0.9423005335649585,0.9046938289254229,0.9831693423096841,41.89999999999992,20,17,0.9426576913487908,0.9088942307692308,0.979026411185914,41.54999999999988,20,17
call_7a345e2b0f37,synthetic,train,11,29.440000000000005,0.9602104570864847,0.9305289993626513,0.9918478260869565,31.33999999999997,10,10,0.9602104570864847,0.9305289993626513,0.9918478260869565,31.33999999999997,10,10,0.9602104570864847,0.9305289993626513,0.9918478260869565,31.33999999999997,10,10,0.9602104570864847,0.9305289993626513,0.9918478260869565,31.33999999999997,10,10,0.9594460929772503,0.9320948110185778,0.9884510869565217,31.189999999999955,11,10,0.9594460929772503,0.9320948110185778,0.9884510869565217,31.189999999999955,11,10,0.9605415222057124,0.934468358496627,0.9881114130434783,31.099999999999945,11,10
call_7ae75e4aa32f,synthetic,train,27,62.63999999999997,0.9587257829849146,0.9218082756589604,0.9987236758136566,67.81999999999987,27,23,0.9592510168060778,0.9241460890137513,0.9971282705807275,67.54999999999986,27,23,0.9592399632240269,0.9227594339622641,0.9987236758136566,67.74999999999989,27,23,0.9591664751398146,0.922623434045689,0.9987236758136566,67.75999999999988,27,23,0.9587257829849146,0.9218082756589604,0.9987236758136566,67.81999999999987,27,23,0.9592399632240269,0.9227594339622641,0.9987236758136566,67.74999999999989,27,23,0.9584100675260896,0.923270254287404,0.9963305679642629,67.55999999999986,28,24
call_7b14e69a57bd,synthetic,train,17,10.140000000000033,0.42361255456246105,0.26872362869198313,1.0,37.82999999999995,27,16,0.4257981018119068,0.2728780757533868,0.9685966633954858,36.07999999999995,27,15,0.4255227419702522,0.27265193370165747,0.9685966633954858,36.09999999999995,27,15,0.4280613316530141,0.27231427044361306,1.0,37.31999999999995,28,15,0.7368421052631579,0.6026200873362445,0.9479882237487733,15.939999999999948,18,7,0.7006420545746388,0.5926680244399185,0.8567222767419038,14.639999999999947,17,7,0.4695290858725762,0.7976470588235294,0.3326790971540726,4.219999999999987,6,1
call_7b1e73c133f8,synthetic,val,11,22.74000000000001,0.9532592747851604,0.9106928313976772,1.0,24.939999999999973,11,10,0.9443852546345621,0.9160810252170318,0.9744942832014072,24.159999999999986,10,10,0.9443852546345621,0.9160810252170318,0.9744942832014072,24.159999999999986,10,10,0.9568693456764149,0.9173053650665591,1.0,24.759999999999966,11,10,0.9532592747851604,0.9106928313976772,1.0,24.939999999999973,11,10,0.9443852546345621,0.9160810252170318,0.9744942832014072,24.159999999999986,10,10,0.9445865302642796,0.9164598842018197,0.9744942832014072,24.149999999999988,10,10
call_7d4f3b80384e,synthetic,train,8,35.6,0.9768794129862938,0.963407973784817,0.9907329401853412,36.59999999999997,8,12,0.9768794129862938,0.963407973784817,0.9907329401853412,36.59999999999997,8,12,0.9768794129862938,0.963407973784817,0.9907329401853412,36.59999999999997,8,12,0.9768794129862938,0.963407973784817,0.9907329401853412,36.59999999999997,8,12,0.9768794129862938,0.963407973784817,0.9907329401853412,36.59999999999997,8,12,0.9768794129862938,0.963407973784817,0.9907329401853412,36.59999999999997,8,12,0.9771436487048067,0.9641880809185347,0.9904521201909576,36.55999999999996,8,12
call_7d5b26105bb5,synthetic,train,9,32.06,0.9758557457212714,0.9565608148591971,0.9959451029320024,33.349999999999945,9,10,0.9758557457212714,0.9565608148591971,0.9959451029320024,33.349999999999945,9,10,0.9758557457212714,0.9565608148591971,0.9959451029320024,33.349999999999945,9,10,0.9758557457212714,0.9565608148591971,0.9959451029320024,33.349999999999945,9,10,0.9758557457212714,0.9565608148591971,0.9959451029320024,33.349999999999945,9,10,0.9758557457212714,0.9565608148591971,0.9959451029320024,33.349999999999945,9,10,0.9758557457212714,0.9565608148591971,0.9959451029320024,33.349999999999945,9,10
call_7f82debeb19b,human,train,16,29.500000000000014,0.949323773830862,0.9145996860282575,0.9867886178861789,31.799999999999933,15,11,0.9346012679346013,0.92077580539119,0.9488482384823849,30.379999999999953,13,11,0.9446457990115321,0.9194996792815907,0.9712059620596206,31.139999999999954,14,11,0.944819634327129,0.9195254889387624,0.9715447154471545,31.149999999999956,14,11,0.949323773830862,0.9145996860282575,0.9867886178861789,31.799999999999933,15,11,0.9446457990115321,0.9194996792815907,0.9712059620596206,31.139999999999954,14,11,0.9451129058842921,0.9203852327447833,0.9712059620596206,31.109999999999943,14,11
call_802282383eb2,synthetic,train,8,26.78000000000003,0.9706521739130435,0.9429778247096093,1.0,28.38999999999997,8,11,0.9706521739130435,0.9429778247096093,1.0,28.37999999999997,8,11,0.9706521739130435,0.9429778247096093,1.0,28.38999999999997,8,11,0.9706521739130435,0.9429778247096093,1.0,28.38999999999997,8,11,0.9706521739130435,0.9429778247096093,1.0,28.38999999999997,8,11,0.9706521739130435,0.9429778247096093,1.0,28.38999999999997,8,11,0.9708280485595217,0.9433098591549296,1.0,28.379999999999963,8,11
call_810c24005ecc,synthetic,val,17,30.000000000000014,0.939595192915876,0.8940716220282877,0.9900033322225925,33.159999999999926,16,12,0.9413814955640051,0.8973119903352461,0.9900033322225925,33.039999999999935,16,12,0.9409342834520982,0.8964996982498491,0.9900033322225925,33.069999999999936,16,12,0.9404874960430516,0.8956888754899005,0.9900033322225925,33.09999999999992,16,12,0.9391665336100911,0.901594114040466,0.9800066644451849,32.53999999999995,17,12,0.9398976982097187,0.9032258064516129,0.979673442185938,32.48999999999995,17,12,0.9334628460417679,0.9077455919395466,0.9606797734088637,31.69999999999994,17,12
call_810e3066a7b4,synthetic,val,13,25.239999999999988,0.9516034985422741,0.935064935064935,0.9687376335575781,26.149999999999956,14,8,0.9522317932654659,0.9422704378148005,0.9624060150375939,25.769999999999964,14,8,0.9513006062976725,0.9404485692188709,0.9624060150375939,25.81999999999996,14,8,0.9515246286161063,0.9401313248358439,0.963197467352592,25.839999999999964,14,8,0.9516034985422741,0.935064935064935,0.9687376335575781,26.149999999999956,14,8,0.9513006062976725,0.9404485692188709,0.9624060150375939,25.81999999999996,14,8,0.9508902367442771,0.9404024767801857,0.9616145627225959,25.789999999999964,14,8
call_81b12145be34,synthetic,train,16,29.080000000000005,0.9458924447377103,0.9098698825769597,0.9848849192717279,31.43999999999997,17,13,0.9532834580216126,0.9236469072164949,0.9848849192717279,30.979999999999954,17,13,0.9523334994187012,0.9218649517684887,0.9848849192717279,31.039999999999957,17,13,0.951859229747676,0.920976549951815,0.9848849192717279,31.079999999999956,17,13,0.9458924447377103,0.9098698825769597,0.9848849192717279,31.43999999999997,17,13,0.9523334994187012,0.9218649517684887,0.9848849192717279,31.039999999999957,17,13,0.952966594648496,0.9230521571152608,0.9848849192717279,30.989999999999966,17,13
call_81b98c77cf99,human,train,16,44.30000000000001,0.9638793770020988,0.9445767482138991,0.9839873703202526,46.139999999999944,16,15,0.9645107794361526,0.9459986987638256,0.9837618403247632,46.06999999999993,16,15,0.9643054481158139,0.9453954496208017,0.9839873703202526,46.099999999999945,16,15,0.9643054481158139,0.9453954496208017,0.9839873703202526,46.099999999999945,16,15,0.9638793770020988,0.9445767482138991,0.9839873703202526,46.139999999999944,16,15,0.9643054481158139,0.9453954496208017,0.9839873703202526,46.099999999999945,16,15,0.9648307896483079,0.9466145833333334,0.9837618403247632,46.019999999999946,16,15
call_850d796d23a7,synthetic,train,13,36.240000000000016,0.9634997316156736,0.9383167799268165,0.9900717043574186,38.16999999999993,15,14,0.9639978506179473,0.9397590361445783,0.9895201323772752,38.09999999999992,15,14,0.963758389261745,0.9388075313807531,0.9900717043574186,38.149999999999935,15,14,0.9634997316156736,0.9383167799268165,0.9900717043574186,38.16999999999993,15,14,0.9634997316156736,0.9383167799268165,0.9900717043574186,38.16999999999993,15,14,0.963758389261745,0.9388075313807531,0.9900717043574186,38.149999999999935,15,14,0.965034965034965,0.9417322834645669,0.9895201323772752,38.00999999999994,15,14
call_8570ae0e7d61,synthetic,train,14,63.74000000000003,0.9758535835127653,0.9571579423744154,0.9952941176470588,66.24999999999999,17,22,0.9728685166576486,0.9590064004876562,0.9871372549019608,65.57999999999998,17,22,0.9727933219972175,0.9588602773122048,0.9871372549019608,65.58999999999999,17,22,0.9760787631720637,0.9575913069725325,0.9952941176470588,66.21999999999998,17,22,0.9758535835127653,0.9571579423744154,0.9952941176470588,66.24999999999999,17,22,0.9727933219972175,0.9588602773122048,0.9871372549019608,65.58999999999999,17,22,0.9729437229437229,0.9591525682060662,0.9871372549019608,65.57999999999998,17,22
call_8834a90f11cd,human,train,10,30.22,0.9684547638110489,0.9388388699161752,1.0,32.16999999999992,10,10,0.9684547638110489,0.9388388699161752,1.0,32.16999999999992,10,10,0.9684547638110489,0.9388388699161752,1.0,32.16999999999992,10,10,0.9684547638110489,0.9388388699161752,1.0,32.16999999999992,10,10,0.9684547638110489,0.9388388699161752,1.0,32.16999999999992,10,10,0.9684547638110489,0.9388388699161752,1.0,32.16999999999992,10,10,0.9696969696969697,0.9411764705882353,1.0,32.08999999999992,10,10
